fecha,precio
2023-03-23 16:20:00,4756.936239215686
2023-03-23 16:30:00,4756.543766666667
2023-03-23 16:40:00,4756.042917543859
2023-03-23 16:50:00,4755.658164102564
2023-03-23 17:00:00,4755.572773684211
2023-03-23 17:10:00,4755.568461538462
2023-03-23 17:20:00,4755.740675510205
2023-03-23 17:30:00,4756.026557317073
2023-03-23 17:40:00,4755.915122115384
2023-03-23 17:50:00,4755.362242168675
2023-03-23 18:00:00,4755.0706
2023-03-27 13:00:00,4711.900004545454
2023-03-27 13:10:00,4711.277950769231
2023-03-27 13:20:00,4703.588514736842
2023-03-27 13:30:00,4699.222055238095
2023-03-27 13:40:00,4697.2303833333335
2023-03-27 13:50:00,4695.7808125
2023-03-27 14:00:00,4694.3454
2023-03-27 14:10:00,4693.7085777777775
2023-03-27 14:20:00,4693.639316666667
2023-03-27 14:30:00,4693.608910344827
2023-03-27 14:40:00,4693.471287096774
2023-03-27 14:50:00,4693.3412285714285
2023-03-27 15:00:00,4693.183338297872
2023-03-27 15:10:00,4692.51095
2023-03-27 15:20:00,4691.713002222222
2023-03-27 15:30:00,4690.338265079365
2023-03-27 15:40:00,4689.230082
2023-03-27 15:50:00,4688.753063333334
2023-03-27 16:00:00,4688.37335
2023-03-27 16:10:00,4688.009997727273
2023-03-27 16:20:00,4687.657099999999
2023-03-27 16:30:00,4687.492457142857
2023-03-27 16:40:00,4687.355627586207
2023-03-27 16:50:00,4687.250590476191
2023-03-27 17:00:00,4687.0774369565215
2023-03-27 17:10:00,4687.065918181818
2023-03-27 17:20:00,4687.071217647059
2023-03-27 17:30:00,4687.094721212122
2023-03-27 17:40:00,4687.120247368422
2023-03-27 17:50:00,4686.972829545454
